1.001001001001000986e+05,nan
2.002002002002001973e+05,nan
3.003003003003002959e+05,nan
4.004004004004003946e+05,0.000000000000000000e+00
5.005005005005004932e+05,0.000000000000000000e+00
6.006006006006005919e+05,0.000000000000000000e+00
7.007007007007007487e+05,0.000000000000000000e+00
8.008008008008007891e+05,0.000000000000000000e+00
9.009009009009008296e+05,0.000000000000000000e+00
1.001001001001000986e+06,0.000000000000000000e+00
1.101101101101101143e+06,0.000000000000000000e+00
1.201201201201201184e+06,0.000000000000000000e+00
1.301301301301301224e+06,0.000000000000000000e+00
1.401401401401401497e+06,0.000000000000000000e+00
1.501501501501501538e+06,0.000000000000000000e+00
1.601601601601601578e+06,4.266666666666666607e+00
1.701701701701701619e+06,8.266666666666665719e+00
1.801801801801801659e+06,1.226666666666666572e+01
1.901901901901901932e+06,1.626666666666666572e+01
2.002002002002001973e+06,2.413333333333333286e+01
2.102102102102102246e+06,3.106666666666666288e+01
2.202202202202202287e+06,3.986666666666666003e+01
2.302302302302302327e+06,4.693333333333333002e+01
2.402402402402402367e+06,5.226666666666666572e+01
2.502502502502502408e+06,5.573333333333333428e+01
2.602602602602602448e+06,5.933333333333333570e+01
2.702702702702702489e+06,6.293333333333333712e+01
2.802802802802802995e+06,6.840000000000000568e+01
2.902902902902903035e+06,7.880000000000001137e+01
3.003003003003003076e+06,8.773333333333333428e+01
3.103103103103103116e+06,9.453333333333334565e+01
3.203203203203203157e+06,1.010666666666666771e+02
3.303303303303303197e+06,1.090666666666666771e+02
3.403403403403403237e+06,1.134666666666666686e+02
3.503503503503503278e+06,1.158666666666666742e+02
3.603603603603603318e+06,1.217333333333333485e+02
3.703703703703703824e+06,1.238666666666667027e+02
3.803803803803803865e+06,1.253333333333333712e+02
3.903903903903903905e+06,1.316000000000000512e+02
4.004004004004003946e+06,1.458666666666667027e+02
4.104104104104103986e+06,1.549333333333333371e+02
4.204204204204204492e+06,1.680000000000000000e+02
4.304304304304304533e+06,1.914666666666666401e+02
4.404404404404404573e+06,2.042666666666666515e+02
4.504504504504504614e+06,2.198666666666666458e+02
4.604604604604604654e+06,2.395999999999999659e+02
4.704704704704704694e+06,2.575999999999999659e+02
4.804804804804804735e+06,2.779999999999999432e+02
4.904904904904904775e+06,3.094666666666665833e+02
5.005005005005004816e+06,3.294666666666665833e+02
5.105105105105104856e+06,3.569333333333332803e+02
5.205205205205204897e+06,3.931999999999998749e+02
5.305305305305304937e+06,4.058666666666665606e+02
5.405405405405404978e+06,4.242666666666665378e+02
5.505505505505505018e+06,4.395999999999999091e+02
5.605605605605605990e+06,4.529333333333332803e+02
5.705705705705706030e+06,4.673333333333333144e+02
5.805805805805806071e+06,4.954666666666666970e+02
5.905905905905906111e+06,5.150666666666667197e+02
6.006006006006006151e+06,5.450666666666667197e+02
6.106106106106106192e+06,5.710666666666667197e+02
6.206206206206206232e+06,5.929333333333333940e+02
6.306306306306306273e+06,6.163999999999999773e+02
6.406406406406406313e+06,6.401333333333333258e+02
6.506506506506506354e+06,6.653333333333332575e+02
6.606606606606606394e+06,6.885333333333333030e+02
6.706706706706706434e+06,7.126666666666665151e+02
6.806806806806806475e+06,7.345333333333330756e+02
6.906906906906906515e+06,7.617333333333332348e+02
7.007007007007006556e+06,7.706666666666665151e+02
7.107107107107106596e+06,7.941333333333330984e+02
7.207207207207206637e+06,8.065333333333331893e+02
7.307307307307307608e+06,8.163999999999998636e+02
7.407407407407407649e+06,8.235999999999997954e+02
7.507507507507507689e+06,8.605333333333331893e+02
7.607607607607607730e+06,8.818666666666664469e+02
7.707707707707707770e+06,9.141333333333329847e+02
7.807807807807807811e+06,9.437333333333330074e+02
7.907907907907907851e+06,9.787999999999996135e+02
8.008008008008007891e+06,1.000399999999999636e+03
8.108108108108107932e+06,1.015733333333333007e+03
8.208208208208207972e+06,1.035333333333333030e+03
8.308308308308308013e+06,1.063199999999999818e+03
8.408408408408408985e+06,1.080399999999999864e+03
8.508508508508509025e+06,1.095066666666666379e+03
8.608608608608609065e+06,1.113199999999999818e+03
8.708708708708709106e+06,1.127866666666666561e+03
8.808808808808809146e+06,1.140533333333333303e+03
8.908908908908909187e+06,1.154666666666666515e+03
9.009009009009009227e+06,1.167733333333333121e+03
9.109109109109109268e+06,1.185333333333333258e+03
9.209209209209209308e+06,1.201466666666666470e+03
9.309309309309309348e+06,1.219866666666666333e+03
9.409409409409409389e+06,1.230933333333332939e+03
9.509509509509509429e+06,1.245199999999999818e+03
9.609609609609609470e+06,1.268133333333332985e+03
9.709709709709709510e+06,1.280666666666666515e+03
9.809809809809809551e+06,1.297333333333333030e+03
9.909909909909909591e+06,1.316133333333332985e+03
1.001001001001000963e+07,1.329866666666666333e+03
1.011011011011010967e+07,1.332399999999999636e+03
1.021021021021020971e+07,1.349199999999999591e+03
1.031031031031030975e+07,1.356399999999999636e+03
1.041041041041040979e+07,1.370399999999999636e+03
1.051051051051050983e+07,1.383333333333333030e+03
1.061061061061060987e+07,1.399999999999999545e+03
1.071071071071070991e+07,1.408133333333332757e+03
1.081081081081080996e+07,1.418399999999999409e+03
1.091091091091091000e+07,1.425333333333332575e+03
1.101101101101101004e+07,1.439333333333332803e+03
1.111111111111111008e+07,1.451599999999999454e+03
1.121121121121121198e+07,1.459466666666665787e+03
1.131131131131131202e+07,1.468133333333332303e+03
1.141141141141141206e+07,1.479599999999999000e+03
1.151151151151151210e+07,1.487733333333332212e+03
1.161161161161161214e+07,1.495066666666665469e+03
1.171171171171171218e+07,1.505999999999998863e+03
1.181181181181181222e+07,1.513866666666665651e+03
1.191191191191191226e+07,1.525866666666665878e+03
1.201201201201201230e+07,1.534133333333332303e+03
1.211211211211211234e+07,1.539333333333332348e+03
1.221221221221221238e+07,1.550933333333332257e+03
1.231231231231231242e+07,1.566799999999999045e+03
1.241241241241241246e+07,1.571199999999999136e+03
1.251251251251251251e+07,1.584399999999999181e+03
1.261261261261261255e+07,1.598133333333332757e+03
1.271271271271271259e+07,1.606533333333332621e+03
1.281281281281281263e+07,1.614933333333332712e+03
1.291291291291291267e+07,1.629466666666666242e+03
1.301301301301301271e+07,1.637733333333332894e+03
1.311311311311311275e+07,1.651466666666666015e+03
1.321321321321321279e+07,1.663066666666666151e+03
1.331331331331331283e+07,1.675333333333332803e+03
1.341341341341341287e+07,1.682266666666665969e+03
1.351351351351351291e+07,1.690533333333332394e+03
1.361361361361361295e+07,1.698266666666665969e+03
1.371371371371371299e+07,1.707333333333332803e+03
1.381381381381381303e+07,1.710933333333332939e+03
1.391391391391391307e+07,1.720799999999999727e+03
1.401401401401401311e+07,1.734666666666666515e+03
1.411411411411411315e+07,1.741599999999999682e+03
1.421421421421421319e+07,1.749333333333332803e+03
1.431431431431431323e+07,1.756533333333332848e+03
1.441441441441441327e+07,1.767866666666666106e+03
1.451451451451451518e+07,1.773199999999999363e+03
1.461461461461461522e+07,1.783999999999999318e+03
1.471471471471471526e+07,1.794133333333332757e+03
1.481481481481481530e+07,1.803333333333332803e+03
1.491491491491491534e+07,1.807599999999999682e+03
1.501501501501501538e+07,1.811733333333333121e+03
1.511511511511511542e+07,1.815733333333333121e+03
1.521521521521521546e+07,1.818266666666666424e+03
1.531531531531531550e+07,1.823599999999999682e+03
1.541541541541541554e+07,1.832933333333332939e+03
1.551551551551551558e+07,1.841999999999999318e+03
1.561561561561561562e+07,1.850399999999999181e+03
1.571571571571571566e+07,1.858933333333332484e+03
1.581581581581581570e+07,1.867466666666666015e+03
1.591591591591591574e+07,1.869866666666666106e+03
1.601601601601601578e+07,1.875066666666666151e+03
1.611611611611611582e+07,1.883599999999999227e+03
1.621621621621621586e+07,1.891333333333332803e+03
1.631631631631631590e+07,1.898933333333332939e+03
1.641641641641641594e+07,1.908666666666666515e+03
1.651651651651651599e+07,1.918666666666666515e+03
1.661661661661661603e+07,1.919066666666666379e+03
1.671671671671671607e+07,1.923066666666666379e+03
1.681681681681681797e+07,1.926533333333332848e+03
1.691691691691691801e+07,1.929866666666666106e+03
1.701701701701701805e+07,1.933199999999999591e+03
1.711711711711711809e+07,1.941733333333333121e+03
1.721721721721721813e+07,1.950399999999999636e+03
1.731731731731731817e+07,1.956533333333333303e+03
1.741741741741741821e+07,1.963066666666666379e+03
1.751751751751751825e+07,1.968799999999999727e+03
1.761761761761761829e+07,1.973733333333332894e+03
1.771771771771771833e+07,1.976666666666666515e+03
1.781781781781781837e+07,1.982666666666666515e+03
1.791791791791791841e+07,1.990933333333333167e+03
1.801801801801801845e+07,1.995599999999999909e+03
1.811811811811811849e+07,1.999733333333333121e+03
1.821821821821821854e+07,2.006933333333333167e+03
1.831831831831831858e+07,2.012399999999999636e+03
1.841841841841841862e+07,2.015599999999999682e+03
1.851851851851851866e+07,2.022666666666666060e+03
1.861861861861861870e+07,2.029466666666666015e+03
1.871871871871871874e+07,2.033999999999999318e+03
1.881881881881881878e+07,2.037866666666666106e+03
1.891891891891891882e+07,2.044666666666666060e+03
1.901901901901901886e+07,2.048666666666666060e+03
1.911911911911911890e+07,2.053466666666666242e+03
1.921921921921921894e+07,2.057999999999999091e+03
1.931931931931931898e+07,2.064933333333332484e+03
1.941941941941941902e+07,2.066799999999999272e+03
1.951951951951951906e+07,2.071866666666665878e+03
1.961961961961961910e+07,2.079066666666666151e+03
1.971971971971971914e+07,2.087066666666666151e+03
1.981981981981981918e+07,2.095733333333332666e+03
1.991991991991991922e+07,2.105866666666665878e+03
2.002002002002001926e+07,2.111866666666665878e+03
2.012012012012011930e+07,2.113599999999999454e+03
2.022022022022021934e+07,2.117466666666666242e+03
2.032032032032031938e+07,2.119599999999999454e+03
2.042042042042041942e+07,2.122533333333332848e+03
2.052052052052051947e+07,2.127733333333332666e+03
2.062062062062061951e+07,2.131066666666666151e+03
2.072072072072071955e+07,2.132666666666666060e+03
2.082082082082081959e+07,2.135999999999999545e+03
2.092092092092091963e+07,2.140133333333333212e+03
2.102102102102101967e+07,2.142266666666666424e+03
2.112112112112111971e+07,2.148933333333333394e+03
2.122122122122121975e+07,2.153333333333333030e+03
2.132132132132131979e+07,2.156399999999999636e+03
2.142142142142141983e+07,2.156399999999999636e+03
2.152152152152151987e+07,2.161466666666666242e+03
2.162162162162161991e+07,2.165599999999999454e+03
2.172172172172171995e+07,2.168933333333332939e+03
2.182182182182181999e+07,2.171733333333332666e+03
2.192192192192192003e+07,2.173866666666665878e+03
2.202202202202202007e+07,2.172133333333332757e+03
2.212212212212212011e+07,2.171733333333332666e+03
2.222222222222222015e+07,2.176933333333332939e+03
2.232232232232232019e+07,2.181733333333332666e+03
2.242242242242242396e+07,2.187199999999999818e+03
2.252252252252252400e+07,2.193466666666666242e+03
2.262262262262262404e+07,2.201333333333333030e+03
2.272272272272272408e+07,2.205999999999999545e+03
2.282282282282282412e+07,2.209733333333333121e+03
2.292292292292292416e+07,2.213866666666666333e+03
2.302302302302302420e+07,2.219066666666666606e+03
2.312312312312312424e+07,2.223599999999999454e+03
2.322322322322322428e+07,2.225199999999999818e+03
2.332332332332332432e+07,2.227599999999999454e+03
2.342342342342342436e+07,2.230933333333332939e+03
2.352352352352352440e+07,2.232399999999999636e+03
2.362362362362362444e+07,2.233733333333332666e+03
2.372372372372372448e+07,2.234799999999999727e+03
2.382382382382382452e+07,2.236133333333332757e+03
2.392392392392392457e+07,2.237466666666666242e+03
2.402402402402402461e+07,2.235199999999999818e+03
2.412412412412412465e+07,2.232799999999999727e+03
2.422422422422422469e+07,2.234799999999999727e+03
2.432432432432432473e+07,2.236799999999999727e+03
2.442442442442442477e+07,2.241599999999999454e+03
2.452452452452452481e+07,2.249466666666666242e+03
2.462462462462462485e+07,2.258666666666666515e+03
2.472472472472472489e+07,2.263599999999999454e+03
2.482482482482482493e+07,2.272133333333332757e+03
2.492492492492492497e+07,2.277599999999999454e+03
2.502502502502502501e+07,2.282133333333332303e+03
2.512512512512512505e+07,2.281466666666666242e+03
2.522522522522522509e+07,2.284933333333332939e+03
2.532532532532532513e+07,2.289333333333333030e+03
2.542542542542542517e+07,2.291733333333332666e+03
2.552552552552552521e+07,2.295733333333332666e+03
2.562562562562562525e+07,2.304933333333332939e+03
2.572572572572572529e+07,2.311466666666666242e+03
2.582582582582582533e+07,2.312266666666665969e+03
2.592592592592592537e+07,2.317199999999999818e+03
2.602602602602602541e+07,2.320133333333333212e+03
2.612612612612612545e+07,2.319866666666666333e+03
2.622622622622622550e+07,2.325999999999999545e+03
2.632632632632632554e+07,2.332666666666666515e+03
2.642642642642642558e+07,2.336933333333332939e+03
2.652652652652652562e+07,2.345866666666665878e+03
2.662662662662662566e+07,2.352133333333332757e+03
2.672672672672672570e+07,2.354133333333332757e+03
2.682682682682682574e+07,2.356133333333332757e+03
2.692692692692692578e+07,2.360399999999999636e+03
2.702702702702702582e+07,2.359733333333332666e+03
2.712712712712712586e+07,2.365466666666666242e+03
2.722722722722722590e+07,2.368799999999999727e+03
2.732732732732732594e+07,2.370266666666666424e+03
2.742742742742742598e+07,2.369733333333333121e+03
2.752752752752752602e+07,2.371866666666666788e+03
2.762762762762762606e+07,2.369733333333333576e+03
2.772772772772772610e+07,2.370000000000000000e+03
2.782782782782782614e+07,2.373199999999999818e+03
2.792792792792792618e+07,2.377466666666666242e+03
2.802802802802802622e+07,2.379599999999999454e+03
2.812812812812812626e+07,2.384266666666665969e+03
2.822822822822822630e+07,2.385999999999999545e+03
2.832832832832832634e+07,2.388933333333332939e+03
2.842842842842842638e+07,2.389199999999999818e+03
2.852852852852852643e+07,2.395466666666666242e+03
2.862862862862862647e+07,2.398266666666666424e+03
2.872872872872872651e+07,2.402399999999999636e+03
2.882882882882882655e+07,2.403866666666666333e+03
2.892892892892893031e+07,2.404799999999999727e+03
2.902902902902903035e+07,2.404266666666665969e+03
2.912912912912913039e+07,2.409466666666666242e+03
2.922922922922923043e+07,2.412133333333332757e+03
2.932932932932933047e+07,2.417066666666666151e+03
2.942942942942943051e+07,2.423599999999999454e+03
2.952952952952953056e+07,2.427733333333333121e+03
2.962962962962963060e+07,2.426933333333333394e+03
2.972972972972973064e+07,2.429199999999999818e+03
2.982982982982983068e+07,2.429199999999999818e+03
2.992992992992993072e+07,2.431733333333332666e+03
3.003003003003003076e+07,2.434666666666666060e+03
3.013013013013013080e+07,2.436933333333332939e+03
3.023023023023023084e+07,2.437199999999999818e+03
3.033033033033033088e+07,2.441066666666666606e+03
3.043043043043043092e+07,2.439199999999999818e+03
3.053053053053053096e+07,2.440399999999999636e+03
3.063063063063063100e+07,2.444399999999999636e+03
3.073073073073073104e+07,2.447199999999999818e+03
3.083083083083083108e+07,2.449599999999999454e+03
3.093093093093093112e+07,2.455199999999999818e+03
3.103103103103103116e+07,2.456666666666666515e+03
3.113113113113113120e+07,2.457866666666666333e+03
3.123123123123123124e+07,2.461199999999999818e+03
3.133133133133133128e+07,2.462266666666665969e+03
3.143143143143143132e+07,2.461999999999999545e+03
3.153153153153153136e+07,2.463066666666666151e+03
3.163163163163163140e+07,2.466266666666665969e+03
3.173173173173173144e+07,2.468133333333332757e+03
3.183183183183183149e+07,2.470266666666666424e+03
3.193193193193193153e+07,2.474399999999999636e+03
3.203203203203203157e+07,2.480533333333333303e+03
3.213213213213213161e+07,2.483333333333333030e+03
3.223223223223223165e+07,2.485866666666666333e+03
3.233233233233233169e+07,2.487866666666666333e+03
3.243243243243243173e+07,2.491333333333333030e+03
3.253253253253253177e+07,2.493199999999999818e+03
3.263263263263263181e+07,2.494799999999999727e+03
3.273273273273273185e+07,2.498799999999999727e+03
3.283283283283283189e+07,2.500933333333332939e+03
3.293293293293293193e+07,2.498666666666666060e+03
3.303303303303303197e+07,2.499333333333333030e+03
3.313313313313313201e+07,2.499333333333333030e+03
3.323323323323323205e+07,2.501066666666666606e+03
3.333333333333333209e+07,2.503999999999999545e+03
3.343343343343343213e+07,2.509066666666666606e+03
3.353353353353353217e+07,2.509599999999999454e+03
3.363363363363363594e+07,2.512266666666666424e+03
3.373373373373373598e+07,2.511066666666666606e+03
3.383383383383383602e+07,2.512666666666666515e+03
3.393393393393393606e+07,2.513333333333333030e+03
3.403403403403403610e+07,2.512266666666666424e+03
3.413413413413413614e+07,2.512399999999999636e+03
3.423423423423423618e+07,2.513999999999999545e+03
3.433433433433433622e+07,2.515733333333333121e+03
3.443443443443443626e+07,2.515599999999999909e+03
3.453453453453453630e+07,2.520800000000000182e+03
3.463463463463463634e+07,2.520800000000000182e+03
3.473473473473473638e+07,2.521599999999999909e+03
3.483483483483483642e+07,2.517333333333333030e+03
3.493493493493493646e+07,2.517466666666666242e+03
3.503503503503503650e+07,2.516533333333332848e+03
3.513513513513513654e+07,2.513866666666665878e+03
3.523523523523523659e+07,2.514933333333332484e+03
3.533533533533533663e+07,2.519733333333332666e+03
3.543543543543543667e+07,2.518266666666665969e+03
3.553553553553553671e+07,2.516266666666665969e+03
3.563563563563563675e+07,2.519466666666666242e+03
3.573573573573573679e+07,2.515866666666665878e+03
3.583583583583583683e+07,2.514266666666665969e+03
3.593593593593593687e+07,2.517333333333332575e+03
3.603603603603603691e+07,2.519333333333332575e+03
3.613613613613613695e+07,2.521999999999999091e+03
3.623623623623623699e+07,2.524933333333332939e+03
3.633633633633633703e+07,2.527333333333333030e+03
3.643643643643643707e+07,2.529733333333332666e+03
3.653653653653653711e+07,2.532266666666666424e+03
3.663663663663663715e+07,2.533333333333333030e+03
3.673673673673673719e+07,2.537999999999999545e+03
3.683683683683683723e+07,2.538399999999999636e+03
3.693693693693693727e+07,2.540266666666666424e+03
3.703703703703703731e+07,2.539333333333333030e+03
3.713713713713713735e+07,2.540399999999999181e+03
3.723723723723723739e+07,2.537466666666666242e+03
3.733733733733733743e+07,2.538399999999999181e+03
3.743743743743743747e+07,2.538666666666666060e+03
3.753753753753753752e+07,2.543333333333333030e+03
3.763763763763763756e+07,2.545333333333333030e+03
3.773773773773773760e+07,2.549599999999999454e+03
3.783783783783783764e+07,2.552533333333333303e+03
3.793793793793793768e+07,2.553733333333333121e+03
3.803803803803803772e+07,2.557333333333333030e+03
3.813813813813813776e+07,2.558400000000000091e+03
3.823823823823823780e+07,2.560533333333333303e+03
3.833833833833833784e+07,2.559066666666666606e+03
3.843843843843843788e+07,2.563733333333332666e+03
3.853853853853853792e+07,2.562266666666665969e+03
3.863863863863863796e+07,2.559999999999999091e+03
3.873873873873873800e+07,2.556133333333332303e+03
3.883883883883883804e+07,2.557866666666665878e+03
3.893893893893893808e+07,2.552133333333332303e+03
3.903903903903903812e+07,2.551733333333332666e+03
3.913913913913913816e+07,2.554933333333332484e+03
3.923923923923923820e+07,2.556799999999999272e+03
3.933933933933933824e+07,2.555999999999999091e+03
3.943943943943943828e+07,2.561199999999999363e+03
3.953953953953953832e+07,2.557333333333333030e+03
3.963963963963963836e+07,2.553999999999999545e+03
3.973973973973973840e+07,2.555599999999999454e+03
3.983983983983983845e+07,2.556666666666666515e+03
3.993993993993993849e+07,2.555333333333333030e+03
4.004004004004003853e+07,2.557599999999999454e+03
4.014014014014013857e+07,2.558933333333332939e+03
4.024024024024023861e+07,2.559733333333332666e+03
4.034034034034033865e+07,2.562399999999999636e+03
4.044044044044043869e+07,2.562666666666666060e+03
4.054054054054053873e+07,2.562666666666666060e+03
4.064064064064063877e+07,2.567066666666666151e+03
4.074074074074073881e+07,2.564799999999999272e+03
4.084084084084083885e+07,2.560399999999999181e+03
4.094094094094093889e+07,2.562399999999999181e+03
4.104104104104103893e+07,2.564266666666665969e+03
4.114114114114113897e+07,2.561999999999999545e+03
4.124124124124123901e+07,2.561999999999999545e+03
4.134134134134133905e+07,2.568933333333332939e+03
4.144144144144143909e+07,2.567333333333333030e+03
4.154154154154153913e+07,2.568799999999999727e+03
4.164164164164163917e+07,2.568533333333332848e+03
4.174174174174173921e+07,2.570933333333332939e+03
4.184184184184183925e+07,2.571466666666666242e+03
4.194194194194193929e+07,2.573733333333332666e+03
4.204204204204203933e+07,2.574933333333332939e+03
